onset	duration	trial	trial_type	event_type	response_time	value_stimulus	value_reference	response_decision	response_estimation
0.0	1.5	1	late	stimulus	n/a	120.0	n/a	n/a	n/a
11.5	0.5	1	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
12.0	1.03435897899999	1	late	dm_task	1.03435897899999	n/a	0.0	-1.0	n/a
13.03435897899999	0.75	1	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
17.5	0.5	1	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
18.0	3.509987567000099	1	late	em_task	n/a	n/a	n/a	n/a	127.166619364501
21.5099875670001	0.75	1	late	em_task_post	n/a	n/a	n/a	n/a	n/a
28.0	1.5	2	early	stimulus	n/a	157.5	n/a	n/a	n/a
33.5	0.5	2	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
34.0	0.823991366999962	2	early	dm_task	0.823991366999962	n/a	-4.0	-1.0	n/a
34.82399136699996	0.75	2	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
45.5	0.5	2	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
46.0	3.1017246950000015	2	early	em_task	n/a	n/a	n/a	n/a	144.914290174703
49.101724695	0.75	2	early	em_task_post	n/a	n/a	n/a	n/a	n/a
56.0	1.5	3	early	stimulus	n/a	142.5	n/a	n/a	n/a
61.5	0.5	3	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
62.0	0.781961471999921	3	early	dm_task	0.781961471999921	n/a	-4.0	-1.0	n/a
62.78196147199992	0.75	3	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
73.5	0.5	3	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
74.0	1.3433937269998992	3	early	em_task	n/a	n/a	n/a	n/a	153.78055713095
75.34339372699989	0.75	3	early	em_task_post	n/a	n/a	n/a	n/a	n/a
84.0	1.5	4	late	stimulus	n/a	45.0	n/a	n/a	n/a
95.5	0.5	4	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
96.0	0.6879027089999	4	late	dm_task	0.6879027089999	n/a	-21.0	-1.0	n/a
96.6879027089999	0.75	4	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
101.5	0.5	4	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
102.0	2.3175914529999986	4	late	em_task	n/a	n/a	n/a	n/a	49.0321996163883
104.317591453	0.75	4	late	em_task_post	n/a	n/a	n/a	n/a	n/a
112.0	1.5	5	late	stimulus	n/a	67.5	n/a	n/a	n/a
123.5	0.5	5	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
124.0	0.97886941999991	5	late	dm_task	0.97886941999991	n/a	-21.0	1.0	n/a
124.97886941999991	0.75	5	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
129.5	0.5	5	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
130.0	4.174970748000099	5	late	em_task	n/a	n/a	n/a	n/a	56.4516624006736
134.1749707480001	0.75	5	late	em_task_post	n/a	n/a	n/a	n/a	n/a
140.0	1.5	6	late	stimulus	n/a	0.0	n/a	n/a	n/a
151.5	0.5	6	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
152.0	0.551486517000058	6	late	dm_task	0.551486517000058	n/a	-21.0	1.0	n/a
152.55148651700006	0.75	6	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
157.5	0.5	6	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
158.0	3.5830158989999994	6	late	em_task	n/a	n/a	n/a	n/a	179.104500788931
161.583015899	0.75	6	late	em_task_post	n/a	n/a	n/a	n/a	n/a
168.0	1.5	7	early	stimulus	n/a	60.0	n/a	n/a	n/a
173.5	0.5	7	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
174.0	1.18001914499996	7	early	dm_task	1.18001914499996	n/a	0.0	-1.0	n/a
175.18001914499996	0.75	7	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
185.5	0.5	7	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
186.0	4.124036386999901	7	early	em_task	n/a	n/a	n/a	n/a	44.8616743029291
190.1240363869999	0.75	7	early	em_task_post	n/a	n/a	n/a	n/a	n/a
196.0	1.5	8	early	stimulus	n/a	22.5	n/a	n/a	n/a
201.5	0.5	8	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
202.0	0.669087767000065	8	early	dm_task	0.669087767000065	n/a	21.0	-1.0	n/a
202.66908776700006	0.75	8	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
213.5	0.5	8	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
214.0	4.365414970000099	8	early	em_task	n/a	n/a	n/a	n/a	27.1507036480979
218.3654149700001	0.75	8	early	em_task_post	n/a	n/a	n/a	n/a	n/a
224.0	1.5	9	early	stimulus	n/a	135.0	n/a	n/a	n/a
229.5	0.5	9	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
230.0	0.943647823999981	9	early	dm_task	0.943647823999981	n/a	0.0	1.0	n/a
230.94364782399998	0.75	9	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
241.5	0.5	9	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
242.0	1.8241283069998993	9	early	em_task	n/a	n/a	n/a	n/a	142.712826523039
243.8241283069999	0.75	9	early	em_task_post	n/a	n/a	n/a	n/a	n/a
252.0	1.5	10	early	stimulus	n/a	37.5	n/a	n/a	n/a
257.5	0.5	10	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
258.0	0.703856496000071	10	early	dm_task	0.703856496000071	n/a	4.0	-1.0	n/a
258.70385649600007	0.75	10	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
269.5	0.5	10	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
270.0	2.4317850840000013	10	early	em_task	n/a	n/a	n/a	n/a	40.0288095134141
272.431785084	0.75	10	early	em_task_post	n/a	n/a	n/a	n/a	n/a
280.0	1.5	11	early	stimulus	n/a	97.5	n/a	n/a	n/a
285.5	0.5	11	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
286.0	1.5	11	early	dm_task	n/a	n/a	21.0	n/a	n/a
287.5	0.75	11	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
297.5	0.5	11	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
298.0	2.123201165000001	11	early	em_task	n/a	n/a	n/a	n/a	128.378432445823
300.123201165	0.75	11	early	em_task_post	n/a	n/a	n/a	n/a	n/a
308.0	1.5	12	early	stimulus	n/a	105.0	n/a	n/a	n/a
313.5	0.5	12	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
314.0	1.35052891100008	12	early	dm_task	1.35052891100008	n/a	0.0	1.0	n/a
315.3505289110001	0.75	12	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
325.5	0.5	12	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
326.0	2.2474405070000003	12	early	em_task	n/a	n/a	n/a	n/a	105.739794331044
328.247440507	0.75	12	early	em_task_post	n/a	n/a	n/a	n/a	n/a
