onset	duration	trial	trial_type	event_type	response_time	value_stimulus	value_reference	response_decision	response_estimation
0.0	1.5	1	late	stimulus	n/a	75.0	n/a	n/a	n/a
11.5	0.5	1	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
12.0	0.825907590000043	1	late	dm_task	0.825907590000043	n/a	21.0	-1.0	n/a
12.825907590000043	0.75	1	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
17.5	0.5	1	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
18.0	2.0749442209998996	1	late	em_task	n/a	n/a	n/a	n/a	50.5259943645007
20.0749442209999	0.75	1	late	em_task_post	n/a	n/a	n/a	n/a	n/a
28.0	1.5	2	early	stimulus	n/a	157.5	n/a	n/a	n/a
33.5	0.5	2	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
34.0	0.835753013000158	2	early	dm_task	0.835753013000158	n/a	-4.0	-1.0	n/a
34.83575301300016	0.75	2	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
45.5	0.5	2	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
46.0	1.6816272509999983	2	early	em_task	n/a	n/a	n/a	n/a	154.758040174703
47.681627250999995	0.75	2	early	em_task_post	n/a	n/a	n/a	n/a	n/a
56.0	1.5	3	early	stimulus	n/a	90.0	n/a	n/a	n/a
61.5	0.5	3	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
62.0	0.80817484499994	3	early	dm_task	0.80817484499994	n/a	-4.0	-1.0	n/a
62.80817484499994	0.75	3	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
73.5	0.5	3	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
74.0	2.2697581599999985	3	early	em_task	n/a	n/a	n/a	n/a	102.45243213095
76.26975816	0.75	3	early	em_task_post	n/a	n/a	n/a	n/a	n/a
84.0	1.5	4	late	stimulus	n/a	142.5	n/a	n/a	n/a
95.5	0.5	4	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
96.0	1.24638627000013	4	late	dm_task	1.24638627000013	n/a	-4.0	1.0	n/a
97.24638627000013	0.75	4	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
101.5	0.5	4	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
102.0	2.2258005489998	4	late	em_task	n/a	n/a	n/a	n/a	131.297824616388
104.2258005489998	0.75	4	late	em_task_post	n/a	n/a	n/a	n/a	n/a
112.0	1.5	5	early	stimulus	n/a	127.5	n/a	n/a	n/a
117.5	0.5	5	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
118.0	0.853482820999943	5	early	dm_task	0.853482820999943	n/a	21.0	-1.0	n/a
118.85348282099994	0.75	5	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
129.5	0.5	5	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
130.0	1.8342704860002002	5	early	em_task	n/a	n/a	n/a	n/a	133.092287400674
131.8342704860002	0.75	5	early	em_task_post	n/a	n/a	n/a	n/a	n/a
140.0	1.5	6	late	stimulus	n/a	82.5	n/a	n/a	n/a
151.5	0.5	6	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
152.0	0.808115067000017	6	late	dm_task	0.808115067000017	n/a	0.0	-1.0	n/a
152.80811506700002	0.75	6	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
157.5	0.5	6	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
158.0	1.7744776549997994	6	late	em_task	n/a	n/a	n/a	n/a	77.1513757889308
159.7744776549998	0.75	6	late	em_task_post	n/a	n/a	n/a	n/a	n/a
168.0	1.5	7	early	stimulus	n/a	112.5	n/a	n/a	n/a
173.5	0.5	7	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
174.0	0.601169638000101	7	early	dm_task	0.601169638000101	n/a	-21.0	1.0	n/a
174.6011696380001	0.75	7	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
185.5	0.5	7	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
186.0	1.3627721160001016	7	early	em_task	n/a	n/a	n/a	n/a	122.205424302929
187.3627721160001	0.75	7	early	em_task_post	n/a	n/a	n/a	n/a	n/a
196.0	1.5	8	early	stimulus	n/a	165.0	n/a	n/a	n/a
201.5	0.5	8	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
202.0	1.04024696799979	8	early	dm_task	1.04024696799979	n/a	-4.0	-1.0	n/a
203.0402469679998	0.75	8	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
213.5	0.5	8	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
214.0	2.2681165069997995	8	early	em_task	n/a	n/a	n/a	n/a	150.197578648098
216.2681165069998	0.75	8	early	em_task_post	n/a	n/a	n/a	n/a	n/a
224.0	1.5	9	early	stimulus	n/a	7.5	n/a	n/a	n/a
229.5	0.5	9	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
230.0	0.746290950000002	9	early	dm_task	0.746290950000002	n/a	-21.0	1.0	n/a
230.74629095	0.75	9	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
241.5	0.5	9	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
242.0	2.524788309000101	9	early	em_task	n/a	n/a	n/a	n/a	16.1503265230392
244.5247883090001	0.75	9	early	em_task_post	n/a	n/a	n/a	n/a	n/a
252.0	1.5	10	early	stimulus	n/a	135.0	n/a	n/a	n/a
257.5	0.5	10	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
258.0	0.80441552100001	10	early	dm_task	0.80441552100001	n/a	-4.0	1.0	n/a
258.804415521	0.75	10	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
269.5	0.5	10	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
270.0	2.5322923969998	10	early	em_task	n/a	n/a	n/a	n/a	134.247559513414
272.5322923969998	0.75	10	early	em_task_post	n/a	n/a	n/a	n/a	n/a
280.0	1.5	11	early	stimulus	n/a	22.5	n/a	n/a	n/a
285.5	0.5	11	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
286.0	0.92636826099988	11	early	dm_task	0.92636826099988	n/a	4.0	-1.0	n/a
286.9263682609999	0.75	11	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
297.5	0.5	11	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
298.0	2.9057378490002	11	early	em_task	n/a	n/a	n/a	n/a	26.4253074458228
300.9057378490002	0.75	11	early	em_task_post	n/a	n/a	n/a	n/a	n/a
308.0	1.5	12	early	stimulus	n/a	150.0	n/a	n/a	n/a
313.5	0.5	12	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
314.0	1.03305655299982	12	early	dm_task	1.03305655299982	n/a	0.0	1.0	n/a
315.0330565529998	0.75	12	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
325.5	0.5	12	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
326.0	1.7440447129997985	12	early	em_task	n/a	n/a	n/a	n/a	137.380419331044
327.7440447129998	0.75	12	early	em_task_post	n/a	n/a	n/a	n/a	n/a
