onset	duration	trial	trial_type	event_type	response_time	value_stimulus	value_reference	response_decision	response_estimation
0.0	1.5	1	early	stimulus	n/a	37.5	n/a	n/a	n/a
5.5	0.5	1	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
6.0	0.83462116800365	1	early	dm_task	0.83462116800365	n/a	21.0	-1.0	n/a
6.83462116800365	0.75	1	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
17.5	0.5	1	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
18.0	2.997236683993801	1	early	em_task	n/a	n/a	n/a	n/a	25.0733581528127
20.9972366839938	0.75	1	early	em_task_post	n/a	n/a	n/a	n/a	n/a
28.0	1.5	2	late	stimulus	n/a	172.5	n/a	n/a	n/a
39.5	0.5	2	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
40.0	0.872974414989585	2	late	dm_task	0.872974414989585	n/a	-4.0	-1.0	n/a
40.872974414989585	0.75	2	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
45.5	0.5	2	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
46.0	2.386916187009799	2	late	em_task	n/a	n/a	n/a	n/a	161.990876953217
48.3869161870098	0.75	2	late	em_task_post	n/a	n/a	n/a	n/a	n/a
56.0	1.5	3	early	stimulus	n/a	165.0	n/a	n/a	n/a
61.5	0.5	3	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
62.0	0.548545872996328	3	early	dm_task	0.548545872996328	n/a	4.0	-1.0	n/a
62.54854587299633	0.75	3	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
73.5	0.5	3	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
74.0	2.2766451610077993	3	early	em_task	n/a	n/a	n/a	n/a	161.743993614507
76.27664516100779	0.75	3	early	em_task_post	n/a	n/a	n/a	n/a	n/a
84.0	1.5	4	late	stimulus	n/a	105.0	n/a	n/a	n/a
95.5	0.5	4	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
96.0	0.669213057000889	4	late	dm_task	0.669213057000889	n/a	-4.0	1.0	n/a
96.66921305700089	0.75	4	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
101.5	0.5	4	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
102.0	2.9001206109823983	4	late	em_task	n/a	n/a	n/a	n/a	115.387279158142
104.9001206109824	0.75	4	late	em_task_post	n/a	n/a	n/a	n/a	n/a
112.0	1.5	5	late	stimulus	n/a	82.5	n/a	n/a	n/a
123.5	0.5	5	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
124.0	0.991538725997088	5	late	dm_task	0.991538725997088	n/a	-4.0	1.0	n/a
124.99153872599709	0.75	5	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
129.5	0.5	5	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
130.0	3.373599876998899	5	late	em_task	n/a	n/a	n/a	n/a	71.3517783407432
133.3735998769989	0.75	5	late	em_task_post	n/a	n/a	n/a	n/a	n/a
140.0	1.5	6	late	stimulus	n/a	75.0	n/a	n/a	n/a
151.5	0.5	6	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
152.0	0.898336596990703	6	late	dm_task	0.898336596990703	n/a	0.0	-1.0	n/a
152.8983365969907	0.75	6	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
157.5	0.5	6	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
158.0	2.2953041949950013	6	late	em_task	n/a	n/a	n/a	n/a	72.7104996599575
160.295304194995	0.75	6	late	em_task_post	n/a	n/a	n/a	n/a	n/a
168.0	1.5	7	late	stimulus	n/a	30.0	n/a	n/a	n/a
179.5	0.5	7	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
180.0	0.539001762983389	7	late	dm_task	0.539001762983389	n/a	4.0	1.0	n/a
180.5390017629834	0.75	7	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
185.5	0.5	7	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
186.0	1.9683420849905993	7	late	em_task	n/a	n/a	n/a	n/a	34.9515932007909
