onset	duration	trial	trial_type	event_type	response_time	value_stimulus	value_reference	response_decision	response_estimation
0.0	1.5	1	early	stimulus	n/a	22.5	n/a	n/a	n/a
5.5	0.5	1	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
6.0	0.562291541020386	1	early	dm_task	0.562291541020386	n/a	21.0	-1.0	n/a
6.562291541020386	0.75	1	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
17.5	0.5	1	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
18.0	1.2321865350240984	1	early	em_task	n/a	n/a	n/a	n/a	21.2642519609216
19.2321865350241	0.75	1	early	em_task_post	n/a	n/a	n/a	n/a	n/a
28.0	1.5	2	late	stimulus	n/a	112.5	n/a	n/a	n/a
39.5	0.5	2	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
40.0	0.906843500997638	2	late	dm_task	0.906843500997638	n/a	0.0	-1.0	n/a
40.90684350099764	0.75	2	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
45.5	0.5	2	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
46.0	3.3426718150148993	2	late	em_task	n/a	n/a	n/a	n/a	113.429070620433
49.342671815014896	0.75	2	late	em_task_post	n/a	n/a	n/a	n/a	n/a
56.0	1.5	3	late	stimulus	n/a	150.0	n/a	n/a	n/a
67.5	0.5	3	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
68.0	1.10030998502043	3	late	dm_task	1.10030998502043	n/a	-4.0	-1.0	n/a
69.10030998502043	0.75	3	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
73.5	0.5	3	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
74.0	1.9356364280101985	3	late	em_task	n/a	n/a	n/a	n/a	143.025056710283
75.9356364280102	0.75	3	late	em_task_post	n/a	n/a	n/a	n/a	n/a
84.0	1.5	4	early	stimulus	n/a	67.5	n/a	n/a	n/a
89.5	0.5	4	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
90.0	0.556203854008345	4	early	dm_task	0.556203854008345	n/a	4.0	-1.0	n/a
90.55620385400834	0.75	4	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
101.5	0.5	4	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
102.0	1.8781329000193985	4	early	em_task	n/a	n/a	n/a	n/a	52.6153660566063
