onset	duration	trial	trial_type	event_type	response_time	value_stimulus	value_reference	response_decision	response_estimation
0.0	1.5	1	late	stimulus	n/a	75.0	n/a	n/a	n/a
11.5	0.5	1	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
12.0	0.541390637052245	1	late	dm_task	0.541390637052245	n/a	4.0	-1.0	n/a
12.541390637052245	0.75	1	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
17.5	0.5	1	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
18.0	2.6443275270285014	1	late	em_task	n/a	n/a	n/a	n/a	66.4753685180071
20.6443275270285	0.75	1	late	em_task_post	n/a	n/a	n/a	n/a	n/a
28.0	1.5	2	early	stimulus	n/a	67.5	n/a	n/a	n/a
33.5	0.5	2	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
34.0	0.46450022404315	2	early	dm_task	0.46450022404315	n/a	4.0	-1.0	n/a
34.46450022404315	0.75	2	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
45.5	0.5	2	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
46.0	2.5712772540281996	2	early	em_task	n/a	n/a	n/a	n/a	49.1346482165483
48.5712772540282	0.75	2	early	em_task_post	n/a	n/a	n/a	n/a	n/a
56.0	1.5	3	late	stimulus	n/a	97.5	n/a	n/a	n/a
67.5	0.5	3	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
68.0	0.543314520036802	3	late	dm_task	0.543314520036802	n/a	-21.0	1.0	n/a
68.5433145200368	0.75	3	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
73.5	0.5	3	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
74.0	2.578656910045499	3	late	em_task	n/a	n/a	n/a	n/a	105.209385159205
76.5786569100455	0.75	3	late	em_task_post	n/a	n/a	n/a	n/a	n/a
84.0	1.5	4	early	stimulus	n/a	60.0	n/a	n/a	n/a
89.5	0.5	4	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
90.0	0.48243898601504	4	early	dm_task	0.48243898601504	n/a	4.0	-1.0	n/a
90.48243898601504	0.75	4	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
101.5	0.5	4	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
102.0	2.1722827060148013	4	early	em_task	n/a	n/a	n/a	n/a	60.5777927013967
104.1722827060148	0.75	4	early	em_task_post	n/a	n/a	n/a	n/a	n/a
112.0	1.5	5	late	stimulus	n/a	30.0	n/a	n/a	n/a
123.5	0.5	5	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
124.0	0.593596594000701	5	late	dm_task	0.593596594000701	n/a	0.0	-1.0	n/a
124.5935965940007	0.75	5	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
129.5	0.5	5	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
130.0	1.7148581580259012	5	late	em_task	n/a	n/a	n/a	n/a	18.8818531298534
131.7148581580259	0.75	5	late	em_task_post	n/a	n/a	n/a	n/a	n/a
140.0	1.5	6	late	stimulus	n/a	22.5	n/a	n/a	n/a
151.5	0.5	6	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
152.0	0.569301014009397	6	late	dm_task	0.569301014009397	n/a	4.0	1.0	n/a
152.5693010140094	0.75	6	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
157.5	0.5	6	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
158.0	3.5564732810017006	6	late	em_task	n/a	n/a	n/a	n/a	27.415013808817
161.5564732810017	0.75	6	late	em_task_post	n/a	n/a	n/a	n/a	n/a
168.0	1.5	7	late	stimulus	n/a	82.5	n/a	n/a	n/a
179.5	0.5	7	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
180.0	0.595188161008991	7	late	dm_task	0.595188161008991	n/a	-21.0	1.0	n/a
180.595188161009	0.75	7	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
185.5	0.5	7	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
186.0	3.1658747680485	7	late	em_task	n/a	n/a	n/a	n/a	74.5111621847656
189.1658747680485	0.75	7	late	em_task_post	n/a	n/a	n/a	n/a	n/a
196.0	1.5	8	early	stimulus	n/a	15.0	n/a	n/a	n/a
201.5	0.5	8	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
202.0	0.535805881023407	8	early	dm_task	0.535805881023407	n/a	-4.0	1.0	n/a
202.5358058810234	0.75	8	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
213.5	0.5	8	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
214.0	3.708072015026101	8	early	em_task	n/a	n/a	n/a	n/a	19.7137948661512
217.7080720150261	0.75	8	early	em_task_post	n/a	n/a	n/a	n/a	n/a
224.0	1.5	9	early	stimulus	n/a	142.5	n/a	n/a	n/a
229.5	0.5	9	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
230.0	0.59603152301861	9	early	dm_task	0.59603152301861	n/a	0.0	-1.0	n/a
230.5960315230186	0.75	9	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
241.5	0.5	9	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
242.0	2.0172563800005996	9	early	em_task	n/a	n/a	n/a	n/a	127.849897726524
244.0172563800006	0.75	9	early	em_task_post	n/a	n/a	n/a	n/a	n/a
252.0	1.5	10	early	stimulus	n/a	135.0	n/a	n/a	n/a
257.5	0.5	10	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
258.0	0.489312457037158	10	early	dm_task	0.489312457037158	n/a	-21.0	1.0	n/a
258.48931245703716	0.75	10	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
269.5	0.5	10	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
270.0	2.7930256050313	10	early	em_task	n/a	n/a	n/a	n/a	131.567648910686
272.7930256050313	0.75	10	early	em_task_post	n/a	n/a	n/a	n/a	n/a
280.0	1.5	11	early	stimulus	n/a	90.0	n/a	n/a	n/a
285.5	0.5	11	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
286.0	0.563718525052536	11	early	dm_task	0.563718525052536	n/a	-21.0	1.0	n/a
286.56371852505254	0.75	11	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
297.5	0.5	11	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
298.0	1.3350347220548002	11	early	em_task	n/a	n/a	n/a	n/a	91.9351109182556
299.3350347220548	0.75	11	early	em_task_post	n/a	n/a	n/a	n/a	n/a
308.0	1.5	12	late	stimulus	n/a	7.5	n/a	n/a	n/a
319.5	0.5	12	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
320.0	0.62487991101807	12	late	dm_task	0.62487991101807	n/a	-21.0	1.0	n/a
320.62487991101807	0.75	12	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
325.5	0.5	12	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
326.0	1.8776015629991996	12	late	em_task	n/a	n/a	n/a	n/a	13.4570528331401
327.8776015629992	0.75	12	late	em_task_post	n/a	n/a	n/a	n/a	n/a
